Time;Frame;GroundTruth x;GroundTruth y;GroundTruth v_x;GroundTruth v_y;Measurement x;Measurement y;Kalman x;Kalman y;Kalman v_x;Kalman v_y;KalmanP x;KalmanP y
31,89381;203;-3,357657;2,136239;0,8720994;-0,4893422;0;0;-3,671326;2,881211;0,686395;0,2232109;0,2789817;1,517746
31,92893;204;-3,340186;2,126505;0,8735418;-0,4867077;-3,347857;1,589265;-3,657598;2,885675;0,686395;0,2232109;0,2905929;1,554119
31,9294;204;-3,322685;2,116823;0,8750558;-0,484097;0;0;-3,616742;2,824612;0,7139934;0,1844775;0,2749338;1,511165
31,972;205;-3,305155;2,107196;0,8764982;-0,4813433;-3,308125;2,108186;-3,602463;2,828301;0,7139934;0,1844775;0,2863504;1,547306
31,97245;205;-3,287595;2,097623;0,8780003;-0,4786491;0;0;-3,56286;2,795685;0,7397143;0,163057;0,2712647;1,504809
32,01934;206;-3,270005;2,088106;0,8795023;-0,4758596;-3,279521;1,822101;-3,548065;2,798946;0,7397143;0,163057;0,2825127;1,540732
32,02061;206;-3,252384;2,078644;0,881052;-0,473094;0;0;-3,510607;2,753245;0,7627139;0,134218;0,2679436;1,498676
32,06922;207;-3,234733;2,069239;0,8825421;-0,4702568;-3,256737;1,612493;-3,495353;2,755929;0,7627139;0,134218;0,279046;1,534394
32,06975;207;-3,217052;2,059891;0,8840561;-0,4673958;0;0;-3,460373;2,701584;0,7827281;0,1006768;0,2649424;1,492767
32,07008;207;-3,199341;2,050602;0,8855462;-0,4644513;0;0;-3,444718;2,703597;0,7827281;0,1006768;0,2759198;1,528292
32,11874;208;-3,181599;2,04137;0,8871078;-0,4616022;-3,251479;2,137553;-3,429064;2,705611;0,7827281;0,1006768;0,2873541;1,564639
32,11918;208;-3,163826;2,032197;0,8886456;-0,4586458;0;0;-3,398721;2,678729;0,797621;0,08372162;0,2721111;1,520624
32,16644;209;-3,146024;2,023083;0,8901;-0,4557014;-3,184917;2,090546;-3,382769;2,680403;0,797621;0,08372162;0,2833757;1,556725
32,16707;209;-3,12819;2,014029;0,8916974;-0,4526973;0;0;-3,350526;2,65224;0,814131;0,06624068;0,2686746;1,513266
32,1678;209;-3,110327;2,005035;0,8931518;-0,4497051;0;0;-3,334243;2,653564;0,814131;0,06624068;0,2797931;1,549137
32,20656;210;-3,092433;1,996101;0,8947015;-0,4466951;-3,14956;2,151958;-3,317961;2,654889;0,814131;0,06624068;0,2913724;1,585834
32,20719;210;-3,074509;1,987228;0,8962035;-0,4436493;0;0;-3,287706;2,630328;0,8282776;0,05111166;0,2755525;1,54003
32,24874;211;-3,056556;1,978415;0,897646;-0,4406512;-3,09684;2,229265;-3,27114;2,631351;0,8282776;0,05111166;0,286942;1,576445
32,24914;211;-3,038572;1,969664;0,8991957;-0,4375517;0;0;-3,240288;2,611797;0,8427338;0,03910492;0,2717337;1,531322
32,29399;212;-3,020559;1,960973;0,90065;-0,4345477;-3,098245;2,340659;-3,223433;2,612579;0,8427338;0,03910492;0,2829598;1,567474
32,29454;212;-3,002516;1,952344;0,9021521;-0,4314542;0;0;-3,19689;2,599517;0,8525369;0,03103765;0,2682983;1,523002
32,33323;213;-2,984444;1,943777;0,9036064;-0,4283488;-3,048115;2,022755;-3,179839;2,600137;0,8525369;0,03103765;0,2793842;1,55891
32,33352;213;-2,966343;1,935271;0,9050488;-0,425297;0;0;-3,152651;2,571568;0,8628001;0,01404786;0,2652119;1,51506
32,36603;214;-2,948213;1,926827;0,9064913;-0,4222035;-2,980794;1,899781;-3,135395;2,571849;0,8628001;0,01404786;0,2761781;1,55074
32,36647;214;-2,930054;1,918445;0,9079576;-0,4190981;0;0;-3,106124;2,538345;0,8749769;-0,005596997;0,2624438;1,507484
32,40104;215;-2,911867;1,910125;0,9093523;-0,4159987;-2,96249;1,860325;-3,088624;2,538233;0,8749769;-0,005596997;0,2733082;1,542952
32,43843;216;-2,893651;1,901867;0,9107947;-0,4128993;-2,881044;1,989729;-3,061711;2,504225;0,884531;-0,02529036;0,2599659;1,500264
32,43871;216;-2,875408;1,89367;0,9121537;-0,4098535;0;0;-3,030529;2,478692;0,8982411;-0,03982838;0,2483329;1,460767
32,47276;217;-2,857137;1,885535;0,9135485;-0,4067481;-2,8725;1,984494;-3,012565;2,477895;0,8982411;-0,03982838;0,2586481;1,495108
32,47308;217;-2,838839;1,877462;0,9148955;-0,4036486;0;0;-2,984538;2,453191;0,9085026;-0,05371573;0,2472108;1,455989
32,50825;218;-2,820513;1,869451;0,9163022;-0,4005492;-2,843046;1,56969;-2,966368;2,452117;0,9085026;-0,05371573;0,2575166;1,490218
32,50859;218;-2,802161;1,861502;0,9176016;-0,3974497;0;0;-2,939567;2,408401;0,9173363;-0,07848731;0,2462505;1,451459
32,54706;219;-2,783764;1,853657;0,9198546;-0,3922522;-2,81958;1,816156;-2,92122;2,406831;0,9173363;-0,07848731;0,2565525;1,485586
32,54761;219;-2,765322;1,845917;0,9220958;-0,387001;0;0;-2,896059;2,376843;0,924334;-0,09499887;0,2454354;1,44717
32,60088;220;-2,746838;1,83828;0,9241939;-0,3818512;-2,771739;2,027414;-2,877573;2,374943;0,924334;-0,09499887;0,2557385;1,481202
32,60135;220;-2,728311;1,830746;0,9263515;-0,3766954;0;0;-2,85196;2,356417;0,9316754;-0,1046616;0,2447504;1,443113
32,64989;221;-2,709743;1,823313;0,9284019;-0,3716528;-2,691905;1,909126;-2,833326;2,354324;0,9316754;-0,1046616;0,2550583;1,47706
32,65026;221;-2,691136;1,815982;0,930357;-0,3665507;0;0;-2,804698;2,330973;0,9420035;-0,1170206;0,2441813;1,43928
32,65051;221;-2,672489;1,80875;0,9323478;-0,3615975;0;0;-2,785858;2,328632;0,9420035;-0,1170206;0,254497;1,473149
32,70129;222;-2,653804;1,801617;0,9342432;-0,3566504;-2,6993;2,118459;-2,767018;2,326292;0,9420035;-0,1170206;0,2652644;1,507821
32,7016;222;-2,635082;1,794583;0,9361029;-0,3517032;0;0;-2,744054;2,313897;0,9462786;-0,1228669;0,2531607;1,467798
32,74143;223;-2,616324;1,787646;0,9379029;-0,3468454;-2,673186;2,004405;-2,725128;2,31144;0,9462786;-0,1228669;0,2638828;1,502341
32,74173;223;-2,59753;1,780805;0,939703;-0,3420532;0;0;-2,703429;2,294132;0,9491558;-0,1315019;0,2519633;1,462722
32,78281;224;-2,578702;1,774059;0,9413958;-0,3372967;-2,620663;1,8442;-2,684446;2,291502;0,9491558;-0,1315019;0,262647;1,497145
32,78326;224;-2,55984;1,767408;0,9431005;-0,3325522;0;0;-2,661717;2,267262;0,953048;-0,144068;0,2508931;1,45791
32,78352;224;-2,540946;1,760851;0,9446979;-0,3278494;0;0;-2,642656;2,264381;0,953048;-0,144068;0,2615445;1,492223
32,82637;225;-2,522019;1,754386;0,9463549;-0,3232539;-2,559031;1,546937;-2,623595;2,2615;0,953048;-0,144068;0,272655;1,527346
32,82676;225;-2,503062;1,748014;0,947845;-0,3185987;0;0;-2,600596;2,22337;0,9571411;-0,164562;0,2596352;1,485861
32,87261;226;-2,484074;1,741732;0,9493947;-0,3140986;-2,525747;1,150662;-2,581453;2,220078;0,9571411;-0,164562;0,2706595;1,520823
32,87305;226;-2,465057;1,73554;0,950861;-0,3095984;0;0;-2,559167;2,164198;0,9604074;-0,1951303;0,2578953;1,479819
32,9243;227;-2,446011;1,729436;0,9522915;-0,3051996;-2,456722;1,757959;-2,539959;2,160295;0,9604074;-0,1951303;0,2688439;1,514631
32,92482;227;-2,426937;1,723421;0,9536982;-0,3007531;0;0;-2,51528;2,136815;0,9660921;-0,2065087;0,2563128;1,474085
32,9252;227;-2,407835;1,717493;0,9551048;-0,296396;0;0;-2,495958;2,132685;0,9660921;-0,2065087;0,2671951;1,508758
32,97455;228;-2,388707;1,711652;0,9564042;-0,2920508;-2,440402;1,606382;-2,476636;2,128555;0,9660921;-0,2065087;0,2785408;1,544246
32,9749;228;-2,369554;1,705895;0,957644;-0,2878547;0;0;-2,455822;2,098498;0,9676417;-0,2215712;0,2647367;1,501455
33,01302;229;-2,350375;1,700223;0,9589553;-0,2835989;-2,378451;1,753761;-2,436469;2,094066;0,9676417;-0,2215712;0,2759629;1,536754
33,01349;229;-2,331172;1,694634;0,9601474;-0,2794504;0;0;-2,413733;2,072902;0,9711508;-0,231288;0,26249;1,494519
33,061;230;-2,311944;1,689128;0,9613991;-0,275296;-2,346288;1,757319;-2,39431;2,068277;0,9711508;-0,231288;0,273611;1,529642
33,06139;230;-2,292694;1,683703;0,9624958;-0,2712548;0;0;-2,372405;2,048458;0,9737247;-0,2401089;0,2604404;1,487935
33,11139;231;-2,273422;1,678359;0,9636045;-0,2671957;-2,298795;1,76665;-2,35293;2,043655;0,9737247;-0,2401089;0,2714691;1,522896
33,11193;231;-2,254127;1,673095;0,9647489;-0,2632022;0;0;-2,330468;2,025409;0,9768208;-0,2479132;0,2585742;1,481692
33,11238;231;-2,234811;1,667909;0,9657979;-0,2592981;0;0;-2,310932;2,020451;0,9768208;-0,2479132;0,2695221;1,516502
33,15158;232;-2,215474;1,662802;0,9668589;-0,2553523;-2,281315;2,130475;-2,291395;2,015493;0,9768208;-0,2479132;0,2809337;1,552129
33,15191;232;-2,196117;1,657771;0,9678483;-0,2515495;0;0;-2,2727;2,016566;0,9759504;-0,2444132;0,2667795;1,508694
33,20152;233;-2,17674;1,652816;0,9688497;-0,2477467;-2,231961;1,563256;-2,253181;2,011678;0,9759504;-0,2444132;0,2780581;1,54412
33,20211;233;-2,157345;1,647937;0,9697437;-0,2439499;0;0;-2,233512;1,984594;0,9761053;-0,2572873;0,2642773;1,501284
33,24731;234;-2,137931;1,643131;0,9706974;-0,2403021;-2,15967;1,923697;-2,21399;1,979448;0,9761053;-0,2572873;0,2754392;1,536524
33,24809;234;-2,118498;1,6384;0,9716511;-0,236553;0;0;-2,191429;1,971782;0,979246;-0,258749;0,2619983;1,494257
33,24847;234;-2,099049;1,63374;0,9724498;-0,2330005;0;0;-2,171844;1,966607;0,979246;-0,258749;0,273058;1,529324
33,28667;235;-2,079582;1,629152;0,9733558;-0,2293944;-2,143246;1,515932;-2,152259;1,961432;0,979246;-0,258749;0,2845832;1,565212
33,28701;235;-2,060099;1,624635;0,9741545;-0,2258539;0;0;-2,133625;1,933936;0,9782646;-0,271685;0,2699008;1,520726
33,32738;236;-2,0406;1,620188;0,9749413;-0,2223492;-2,114208;1,478446;-2,11406;1,928503;0,9782646;-0,271685;0,2812729;1,556391
33,32777;236;-2,021085;1,61581;0,9757519;-0,2188981;0;0;-2,096249;1,900652;0,9764562;-0,2846712;0,2670267;1,512571
33,36916;237;-2,001555;1,6115;0,9765029;-0,2155006;-2,034531;1,455533;-2,07672;1,894958;0,9764562;-0,2846712;0,2782649;1,548029
33,37002;237;-1,98201;1,607257;0,977248;-0,2121508;0;0;-2,055194;1,867508;0,9785129;-0,2972706;0,2644141;1,504841
33,42739;238;-1,962451;1,60308;0,9779513;-0,2088487;-1,991456;1,370733;-2,035624;1,861563;0,9785129;-0,2972706;0,2755354;1,540107
33,42768;238;-1,942878;1,598969;0,9786487;-0,2055526;0;0;-2,013905;1,831413;0,9807249;-0,3112848;0,2620433;1,497517
33,42789;238;-1,923291;1,594923;0,979352;-0,2022982;0;0;-1,99429;1,825188;0,9807249;-0,3112848;0,2730629;1,532607
33,47207;239;-1,903692;1,59094;0,979948;-0,199151;-1,94174;1,597861;-1,974676;1,818962;0,9807249;-0,3112848;0,2845464;1,568518
33,4724;239;-1,88408;1,587021;0,9805977;-0,1959503;0;0;-1,953863;1,801822;0,9819571;-0,3176011;0,2698346;1,523728
33,51147;240;-1,864455;1,583164;0,9812534;-0,1928508;-1,883048;1,598761;-1,934224;1,79547;0,9819571;-0,3176011;0,2811666;1,559412
33,51195;240;-1,844819;1,579368;0,9818017;-0,1897991;0;0;-1,911779;1,779503;0,98484;-0,3231634;0,266904;1,515314
33,55325;241;-1,825164;1,575669;0,9827495;-0,1849473;-1,848104;1,733176;-1,892082;1,77304;0,98484;-0,3231634;0,2781037;1,550788
33,55359;241;-1,805491;1,572066;0,9836495;-0,180155;0;0;-1,870247;1,764899;0,9870366;-0,3241341;0,2642472;1,507345
33,60919;242;-1,785801;1,568556;0,9844959;-0,1754999;-1,836768;1,621162;-1,850506;1,758416;0,9870366;-0,3241341;0,275332;1,542625
33,60949;242;-1,766096;1,565139;0,9852529;-0,1708448;0;0;-1,831289;1,745396;0,9864986;-0,3279149;0,2618427;1,499803
33,60974;242;-1,746374;1,561813;0,9860992;-0,1663029;0;0;-1,811559;1,738837;0,9864986;-0,3279149;0,272828;1,534904
33,65377;243;-1,726638;1,558577;0,9868026;-0,1618028;-1,784057;1,439884;-1,791829;1,732279;0,9864986;-0,3279149;0,2842765;1,570827
33,65417;243;-1,706887;1,555429;0,9875476;-0,157398;0;0;-1,773174;1,711183;0,9853957;-0,3363192;0,2695813;1,525819
33,70885;244;-1,687123;1,552368;0,9882033;-0,1530468;-1,734721;1,363156;-1,753466;1,704456;0,9853957;-0,3363192;0,2808808;1,561513
33,71019;244;-1,667345;1,549392;0,9888947;-0,148803;0;0;-1,733843;1,680809;0,9853078;-0,3460977;0,2666392;1,517216
33,71085;244;-1,647555;1,546501;0,9895027;-0,1445472;0;0;-1,714137;1,673887;0,9853078;-0,3460977;0,2778092;1,552698
33,75388;245;-1,627753;1,543692;0,9900987;-0,1404524;-1,727771;1,1365;-1,694431;1,666965;0,9853078;-0,3460977;0,289446;1,589007
33,75435;245;-1,60794;1,540965;0,990653;-0,1363516;0;0;-1,67957;1,633124;0,9803451;-0,3616445;0,2740153;1,542538
33,80618;246;-1,588116;1,538319;0,9911954;-0,1322985;-1,64111;1,178939;-1,659963;1,625891;0,9803451;-0,3616445;0,2854745;1,578585
33,80661;246;-1,568282;1,535751;0,9917021;-0,1284003;0;0;-1,640424;1,59619;0,9802756;-0,3746141;0,2705819;1,532919
33,80686;246;-1,548437;1,533261;0,9922504;-0,1245022;0;0;-1,620819;1,588697;0,9802756;-0,3746141;0,2818867;1,568725
33,86739;247;-1,528583;1,530848;0,9926975;-0,1206458;-1,571034;1,513843;-1,601213;1,581205;0,9802756;-0,3746141;0,2936607;1,605361
33,86799;247;-1,50872;1,52851;0,9931505;-0,1169026;0;0;-1,580629;1,570605;0,9812747;-0,3764068;0,2776057;1,557543
33,86832;247;-1,488849;1,526245;0,9935498;-0,1132488;0;0;-1,561004;1,563076;0,9812747;-0,3764068;0,2891789;1,593889
33,92191;248;-1,468969;1,524054;0,9940028;-0,1095474;-1,520977;1,849927;-1,541378;1,555548;0,9812747;-0,3764068;0,3012264;1,631071
33,92304;248;-1,449082;1,521935;0,9943485;-0,1059532;0;0;-1,521679;1,563932;0,9813495;-0,367242;0,2840503;1,58113
33,98219;249;-1,429187;1,519886;0,9947479;-0,1024485;-1,492731;1,650513;-1,502052;1,556587;0,9813495;-0,367242;0,2958534;1,617975
33,98377;249;-1,409285;1,517906;0,9951055;-0,09900331;0;0;-1,483385;1,554539;0,9803741;-0,364194;0,279434;1,569066
33,98524;249;-1,389377;1,515995;0,9953976;-0,09554625;0;0;-1,463778;1,547255;0,9803741;-0,364194;0,2910254;1,605599
34,04605;250;-1,369462;1,514151;0,9957492;-0,09220243;-1,436525;1,820945;-1,44417;1,539971;0,9803741;-0,364194;0,3030909;1,64297
34,04742;250;-1,349541;1,512373;0,9960532;-0,08890033;0;0;-1,425702;1,547984;0,9792201;-0,3554033;0,285592;1,591975
34,0484;250;-1,329615;1,51066;0,9962976;-0,08564591;0;0;-1,406117;1,540876;0,9792201;-0,3554033;0,2974041;1,628987
34,04906;250;-1,309683;1,50901;0,9966016;-0,08250475;0;0;-1,386533;1,533768;0,9792201;-0,3554033;0,3096943;1,666843
34,10419;251;-1,289746;1,507424;0,996846;-0,07929802;-1,359019;1,583779;-1,366948;1,52666;0,9792201;-0,3554033;0,3224724;1,705552
34,10474;251;-1,269804;1,505899;0,9971023;-0,07625222;0;0;-1,348537;1,523082;0,9780384;-0,3533798;0,3019543;1,649189
34,10503;251;-1,249858;1,504435;0,997299;-0,07320046;0;0;-1,328976;1,516015;0,9780384;-0,3533798;0,3143615;1,68742
34,19424;252;-1,229907;1,503031;0,9975493;-0,07019639;-1,302778;1,468115;-1,309416;1,508947;0,9780384;-0,3533798;0,3272578;1,726507
34,19463;252;-1,209953;1,501686;0,9977043;-0,06725192;0;0;-1,291173;1,500002;0,9767185;-0,3544531;0,3059158;1,668232
34,1949;252;-1,189994;1,500398;0,9979486;-0,06439686;0;0;-1,271638;1,492913;0,9767185;-0,3544531;0,3184136;1,706802
34,19518;252;-1,170032;1,499168;0,9980977;-0,06150007;0;0;-1,252104;1,485824;0,9767185;-0,3544531;0,3314014;1,746231
34,25412;253;-1,150066;1,497993;0,9983003;-0,0587523;0;0;-1,23257;1,478735;0,9767185;-0,3544531;0,3448889;1,78653
34,25469;253;-1,130098;1,496873;0,9984016;-0,05599856;0;0;-1,213035;1,471646;0,9767185;-0,3544531;0,3588857;1,827707
34,25525;253;-1,110126;1,495807;0,9985983;-0,05329847;0;0;-1,193501;1,464557;0,9767185;-0,3544531;0,3734014;1,869773
34,30446;254;-1,090152;1,494794;0,9986997;-0,05065203;0;0;-1,173967;1,457468;0,9767185;-0,3544531;0,3884456;1,912736
34,30505;254;-1,070175;1,493834;0,9988487;-0,04799962;0;0;-1,154432;1,450379;0,9767185;-0,3544531;0,4040278;1,956607
34,30534;254;-1,050196;1,492925;0,99895;-0,04544854;0;0;-1,134898;1,44329;0,9767185;-0,3544531;0,4201578;2,001395
34,35842;255;-1,030214;1,492066;0,999105;-0,04295111;-1,104538;1,665951;-1,115363;1,436201;0,9767185;-0,3544531;0,4368449;2,047109
34,35888;255;-1,010231;1,491257;0,9991467;-0,04045367;0;0;-1,096974;1,444563;0,9756129;-0,3457595;0,3944001;1,957165
34,41471;256;-0,9902449;1,490496;0,9993047;-0,03804564;-1,022638;1,532819;-1,077462;1,437647;0,9756129;-0,3457595;0,4099024;2,00167
34,4158;256;-0,9702576;1,489784;0,9993672;-0,03560185;0;0;-1,053559;1,437253;0,9798176;-0,3421049;0,3729885;1,916332
34,4164;256;-0,9502687;1,489119;0,9994447;-0,03324747;0;0;-1,033963;1,430411;0,9798176;-0,3421049;0,3875351;1,959741
34,47132;257;-0,9302783;1,4885;0,9995192;-0,03095269;-0,9641786;1,690998;-1,014367;1,423569;0,9798176;-0,3421049;0,4026036;2,004056
34,47207;257;-0,9102865;1,487926;0,9995908;-0,02869964;0;0;-0,9910274;1,434264;0,9833682;-0,3323288;0,3670381;1,918254
34,47247;257;-0,8902935;1,487397;0,9996504;-0,02645254;0;0;-0,97136;1,427618;0,9833682;-0,3323288;0,3812192;1,961475
34,52593;258;-0,8702994;1,486912;0,999704;-0,02424717;-0,9094345;1,509171;-0,9516926;1,420971;0,9833682;-0,3323288;0,3959141;2,005599
34,5263;258;-0,8503043;1,486471;0,9997547;-0,02204776;0;0;-0,9293025;1,420393;0,9859318;-0,3289628;0,3615801;1,919434
34,52656;258;-0,8303083;1,486071;0,9997994;-0,02000332;0;0;-0,9095839;1,413814;0,9859318;-0,3289628;0,3754477;1,962467
34,57316;259;-0,8103137;1,485605;0,9997308;-0,02329946;-0,9393567;0,8518478;-0,8898652;1,407235;0,9859318;-0,3289628;0,3898229;2,0064
34,57346;259;-0,7903208;1,485074;0,9996444;-0,02654791;0;0;-0,8783736;1,365532;0,9782304;-0,3483547;0,356607;1,919965
34,62193;260;-0,7703297;1,484478;0,999555;-0,02980232;-0,7699044;1,76856;-0,8588089;1,358565;0,9782304;-0,3483547;0,3702078;1,962811
34,62235;260;-0,7503405;1,48382;0,9994596;-0,03290176;0;0;-0,8313703;1,377738;0,9855849;-0,3339611;0,34067;1,880759
34,67132;261;-0,7303534;1,483101;0,9993553;-0,03594756;-0,7450573;1,625027;-0,8116586;1,371059;0,9855849;-0,3339611;0,3536397;1,922623
34,67162;261;-0,7103686;1,482321;0,9992421;-0,03899932;0;0;-0,7868347;1,380406;0,9903581;-0,3251557;0,3270773;1,844532
34,67193;261;-0,6903862;1,481483;0,9991199;-0,04190207;0;0;-0,7670276;1,373902;0,9903581;-0,3251557;0,3395306;1,885505
34,71917;262;-0,6704062;1,480588;0,9989977;-0,04475117;-0,7152348;1,675183;-0,7472204;1,367399;0,9903581;-0,3251557;0,3524664;1,927354
34,7203;262;-0,6504288;1,479637;0,9988725;-0,04754663;0;0;-0,7260894;1,380263;0,9915953;-0,3145436;0,3261194;1,848685
34,77098;263;-0,6304542;1,47863;0,9987295;-0,050354;-0,6315898;2,140256;-0,7062575;1,373973;0,9915953;-0,3145436;0,3385485;1,889638
34,77132;263;-0,6104823;1,47757;0,9985954;-0,05299449;0;0;-0,680675;1,414413;0,9969776;-0,2889763;0,3146041;1,814636
34,77153;263;-0,5905132;1,476458;0,9984523;-0,05560517;0;0;-0,6607355;1,408633;0,9969776;-0,2889763;0,3266173;1,854778
34,82038;264;-0,5705472;1,475294;0,9983003;-0,05819798;0;0;-0,6407959;1,402854;0,9969776;-0,2889763;0,3391074;1,895786
34,82112;264;-0,550584;1,47408;0,9981602;-0,06070137;0;0;-0,6208564;1,397074;0,9969776;-0,2889763;0,3520841;1,93767
34,87247;265;-0,530624;1,472816;0,9980023;-0,0631988;-0,514609;1,981751;-0,6009169;1,391295;0,9969776;-0,2889763;0,365557;1,980439
34,87307;265;-0,510667;1,471505;0,9978473;-0,06554723;0;0;-0,5735239;1,423201;1,003966;-0,2684422;0,3369122;1,896169
34,87335;265;-0,4907132;1,470146;0,9976909;-0,06795526;0;0;-0,5534446;1,417832;1,003966;-0,2684422;0,3497926;1,937935
34,92429;266;-0,4707626;1,468742;0,9975299;-0,07019639;-0,5035011;1,580558;-0,5333652;1,412463;1,003966;-0,2684422;0,363168;1,980585
34,92462;266;-0,4508152;1,467292;0,9973705;-0,07250309;0;0;-0,5121934;1,418058;1,00499;-0,2624848;0,3349505;1,89619
34,92485;266;-0,4308711;1,465798;0,9972051;-0,07469654;0;0;-0,4920936;1,412809;1,00499;-0,2624848;0,3477516;1,93784
34,97571;267;-0,4109302;1,464262;0,9970456;-0,07680058;-0,4981743;1,220365;-0,4719938;1,407559;1,00499;-0,2624848;0,361047;1,980373
34,97607;267;-0,3909926;1,462683;0,9968787;-0,07895231;0;0;-0,4570344;1,390811;1,000172;-0,2687167;0,3332117;1,895901
35,02445;268;-0,3710584;1,461062;0,9967104;-0,0810504;0;0;-0,4370309;1,385437;1,000172;-0,2687167;0,3459486;1,93744
35,02478;268;-0,3511274;1,459402;0,9965509;-0,08299947;0;0;-0,4170275;1,380062;1,000172;-0,2687167;0,3591793;1,97986
35,025;268;-0,3311998;1,457701;0,9963796;-0,08504987;0;0;-0,3970241;1,374688;1,000172;-0,2687167;0,3729132;2,023171
35,0785;269;-0,3112756;1,455962;0,9962097;-0,08695126;-0,3547001;1,413747;-0,3770206;1,369314;1,000172;-0,2687167;0,3871602;2,067382
35,07883;269;-0,2913547;1,454186;0,9960458;-0,088799;0;0;-0,3567434;1,367216;1,000428;-0,2669493;0,3544426;1,973534
35,13596;270;-0,271437;1,452372;0,9958848;-0,09070039;-0,2520241;1,855651;-0,3367349;1,361877;1,000428;-0,2669493;0,3679514;2,01656
35,13673;270;-0,2515228;1,450522;0,995709;-0,09250045;0;0;-0,3094187;1,388615;1,007256;-0,2496786;0,3388281;1,928059
35,13721;270;-0,2316119;1,448637;0,9955459;-0,09424686;0;0;-0,2892736;1,383622;1,007256;-0,2496786;0,3517361;1,970021
35,19597;271;-0,2117043;1,446716;0,9953797;-0,09605289;-0,2237931;1,747804;-0,2691284;1,378628;1,007256;-0,2496786;0,3651418;2,012869
35,19705;271;-0,1917999;1,444762;0,9952202;-0,09769797;0;0;-0,2461576;1,39764;1,009896;-0,2367827;0,3365332;1,924669
35,19793;271;-0,1718989;1,442775;0,9950497;-0,09934902;0;0;-0,2259596;1,392904;1,009896;-0,2367827;0,3493584;1,966466
35,25976;272;-0,1520012;1,440755;0,994885;-0,1010001;-0,1779399;1,769518;-0,2057617;1,388168;1,009896;-0,2367827;0,3626803;2,009146
35,26015;272;-0,1321067;1,438704;0,9947248;-0,1025498;0;0;-0,1847136;1,408158;1,010692;-0,2235255;0,3345248;1,92126
35,26043;272;-0,1122154;1,436621;0,9945654;-0,1041532;0;0;-0,1644998;1,403688;1,010692;-0,2235255;0,3472836;1,962902
35,31816;273;-0,0923274;1,434507;0,9944;-0,1056969;-0,1180779;1,460179;-0,144286;1,399217;1,010692;-0,2235255;0,3605385;2,005426
35,31892;273;-0,07244257;1,432364;0,9942417;-0,1071513;0;0;-0,1234072;1,39893;1,011314;-0,2212866;0,3327795;1,917863
35,3194;273;-0,0525609;1,430192;0,9940835;-0,1085997;0;0;-0,103181;1,394504;1,011314;-0,2212866;0,345486;1,959361
35,37611;274;-0,03268238;1,427991;0,9939259;-0,1100481;-0,1145453;1,200086;-0,08295468;1,390078;1,011314;-0,2212866;0,3586884;2,001741
35,37645;274;-0,01280698;1,425762;0,9937701;-0,1114488;0;0;-0,06845027;1,37381;1,00595;-0,2276158;0,3312744;1,914505
35,37669;274;0,007065326;1,423505;0,9936153;-0,1128554;0;0;-0,04833127;1,369258;1,00595;-0,2276158;0,3439407;1,95587
35,43171;275;0,02693456;1,421222;0,9934617;-0,1141489;-0,1346505;0,8568663;-0,02821227;1,364706;1,00595;-0,2276158;0,3571027;1,998116
35,43345;275;0,04680075;1,418913;0,9933096;-0,1154482;0;0;-0,02201401;1,32809;0,9928809;-0,2447305;0,3299869;1,911209
35,43433;275;0,06666394;1,416577;0,9931596;-0,1168013;0;0;-0,002156396;1,323196;0,9928809;-0,2447305;0,3426231;1,952452
35,49085;276;0,08652414;1,414217;0,9930097;-0,1179993;0,004562004;1,284778;0,01770122;1,318301;0,9928809;-0,2447305;0,3557552;1,994574
35,49184;276;0,1063814;1,411831;0,9928633;-0,1192987;0;0;0,03394134;1,311586;0,9894794;-0,2457014;0,3288953;1,907995
